Record Date,Electronic Category Description,Channel Type Description,Tax Category Description,Net Collections Amount,Electronic Category ID,Channel Type ID,Tax Category ID,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2021-02-17,Electronic Settlement,Mail,Non-Tax,73917017.41,3,2,1,9,2021,2,2021,1,02,17
2021-02-17,Non-Electronic,Mail,Non-Tax,100.00,4,2,1,1,2021,2,2021,1,02,17
2021-02-17,Non-Electronic,Over-the-Counter (OTC),Non-Tax,25586427.44,4,1,1,2,2021,2,2021,1,02,17
2021-02-17,Fully Electronic - All,Bank,Non-Tax,1377553992.63,1,5,1,7,2021,2,2021,1,02,17
2021-02-17,Electronic Settlement,Mail,IRS Tax,165473083.48,3,2,3,8,2021,2,2021,1,02,17
2021-02-17,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,35615477.36,2,1,3,10,2021,2,2021,1,02,17
2021-02-17,Fully Electronic - All,Internet,Non-Tax,499211727.68,1,3,1,11,2021,2,2021,1,02,17
2021-02-17,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,10317272.23,1,1,1,12,2021,2,2021,1,02,17
2021-02-17,Fully Electronic - All,Internet,IRS Tax,6645289849.67,1,3,3,13,2021,2,2021,1,02,17
2021-02-16,Fully Electronic - All,Internet,IRS Non-Tax,204459.37,1,3,2,6,2021,2,2021,1,02,16
2021-02-16,Electronic Settlement,Mail,IRS Non-Tax,3663.61,3,2,2,3,2021,2,2021,1,02,16
2021-02-16,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,28687.00,2,1,2,4,2021,2,2021,1,02,16
2021-02-16,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,62640570.86,2,1,1,7,2021,2,2021,1,02,16
2021-02-16,Non-Electronic,Over-the-Counter (OTC),IRS Tax,862400.99,4,1,3,5,2021,2,2021,1,02,16
2021-02-16,Non-Electronic,Mail,Non-Tax,418.00,4,2,1,1,2021,2,2021,1,02,16
2021-02-16,Non-Electronic,Over-the-Counter (OTC),Non-Tax,11698727.31,4,1,1,2,2021,2,2021,1,02,16
2021-02-16,Fully Electronic - All,Bank,Non-Tax,3487437375.68,1,5,1,8,2021,2,2021,1,02,16
2021-02-16,Electronic Settlement,Mail,IRS Tax,201383631.83,3,2,3,9,2021,2,2021,1,02,16
2021-02-16,Electronic Settlement,Mail,Non-Tax,69642521.89,3,2,1,10,2021,2,2021,1,02,16
2021-02-16,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,178979344.54,2,1,3,11,2021,2,2021,1,02,16
2021-02-16,Fully Electronic - All,Internet,Non-Tax,482004466.96,1,3,1,12,2021,2,2021,1,02,16
2021-02-16,Fully Electronic - All,Internet,IRS Tax,35562015107.17,1,3,3,13,2021,2,2021,1,02,16
2021-02-16,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,47209127.27,1,1,1,14,2021,2,2021,1,02,16
2021-02-12,Electronic Settlement,Mail,IRS Non-Tax,9282.95,3,2,2,3,2021,2,2021,1,02,12
2021-02-12,Fully Electronic - All,Bank,Non-Tax,1417258957.08,1,5,1,7,2021,2,2021,1,02,12
2021-02-12,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,122057516.60,2,1,1,8,2021,2,2021,1,02,12
2021-02-12,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,7100.00,2,1,2,4,2021,2,2021,1,02,12
2021-02-12,Non-Electronic,Over-the-Counter (OTC),Non-Tax,14187218.99,4,1,1,2,2021,2,2021,1,02,12
2021-02-12,Non-Electronic,Over-the-Counter (OTC),IRS Tax,14723234.67,4,1,3,5,2021,2,2021,1,02,12
2021-02-12,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,131091497.49,2,1,3,11,2021,2,2021,1,02,12
2021-02-12,Fully Electronic - All,Internet,IRS Non-Tax,603028.96,1,3,2,6,2021,2,2021,1,02,12
2021-02-12,Non-Electronic,Mail,Non-Tax,120.00,4,2,1,1,2021,2,2021,1,02,12
2021-02-12,Electronic Settlement,Mail,IRS Tax,109602023.66,3,2,3,9,2021,2,2021,1,02,12
2021-02-12,Electronic Settlement,Mail,Non-Tax,109845138.66,3,2,1,10,2021,2,2021,1,02,12
2021-02-12,Fully Electronic - All,Internet,Non-Tax,652420270.70,1,3,1,12,2021,2,2021,1,02,12
2021-02-12,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,11792200.14,1,1,1,13,2021,2,2021,1,02,12
2021-02-12,Fully Electronic - All,Internet,IRS Tax,11651094839.92,1,3,3,14,2021,2,2021,1,02,12
2021-02-11,Electronic Settlement,Mail,IRS Non-Tax,6109.09,3,2,2,2,2021,2,2021,1,02,11
2021-02-11,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,85663365.11,2,1,1,8,2021,2,2021,1,02,11
2021-02-11,Fully Electronic - All,Bank,IRS Tax,393975.10,1,5,3,4,2021,2,2021,1,02,11
2021-02-11,Non-Electronic,Over-the-Counter (OTC),IRS Tax,9199978.07,4,1,3,5,2021,2,2021,1,02,11
2021-02-11,Electronic Settlement,Mail,IRS Tax,220321337.33,3,2,3,10,2021,2,2021,1,02,11
2021-02-11,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,88458130.81,2,1,3,12,2021,2,2021,1,02,11
2021-02-11,Fully Electronic - All,Internet,IRS Non-Tax,160397.64,1,3,2,7,2021,2,2021,1,02,11
2021-02-11,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,-67381.00,2,1,2,6,2021,2,2021,1,02,11
2021-02-11,Non-Electronic,Over-the-Counter (OTC),Non-Tax,14714043.21,4,1,1,1,2021,2,2021,1,02,11
2021-02-11,Non-Electronic,Mail,IRS Tax,19946994.22,4,2,3,3,2021,2,2021,1,02,11
2021-02-11,Fully Electronic - All,Bank,Non-Tax,869910867.20,1,5,1,9,2021,2,2021,1,02,11
2021-02-11,Electronic Settlement,Mail,Non-Tax,80698595.89,3,2,1,11,2021,2,2021,1,02,11
2021-02-11,Fully Electronic - All,Internet,Non-Tax,468762874.88,1,3,1,13,2021,2,2021,1,02,11
2021-02-11,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,11781928.99,1,1,1,14,2021,2,2021,1,02,11
2021-02-11,Fully Electronic - All,Internet,IRS Tax,4888158172.27,1,3,3,15,2021,2,2021,1,02,11
2021-02-10,Fully Electronic - All,Internet,IRS Non-Tax,119253.60,1,3,2,6,2021,2,2021,1,02,10
2021-02-10,Electronic Settlement,Mail,IRS Non-Tax,11593.83,3,2,2,2,2021,2,2021,1,02,10
2021-02-10,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,131267272.11,2,1,1,7,2021,2,2021,1,02,10
2021-02-10,Fully Electronic - All,Bank,Non-Tax,913759130.42,1,5,1,8,2021,2,2021,1,02,10
2021-02-10,Fully Electronic - All,Bank,IRS Tax,2826.56,1,5,3,3,2021,2,2021,1,02,10
2021-02-10,Non-Electronic,Over-the-Counter (OTC),IRS Tax,15047597.51,4,1,3,4,2021,2,2021,1,02,10
2021-02-10,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,54530.00,2,1,2,5,2021,2,2021,1,02,10
2021-02-10,Non-Electronic,Over-the-Counter (OTC),Non-Tax,12710918.06,4,1,1,1,2021,2,2021,1,02,10
2021-02-10,Electronic Settlement,Mail,Non-Tax,81756668.13,3,2,1,9,2021,2,2021,1,02,10
2021-02-10,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,163159548.21,2,1,3,10,2021,2,2021,1,02,10
2021-02-10,Electronic Settlement,Mail,IRS Tax,415828685.39,3,2,3,11,2021,2,2021,1,02,10
2021-02-10,Fully Electronic - All,Internet,Non-Tax,369076964.32,1,3,1,12,2021,2,2021,1,02,10
2021-02-10,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,10657853.73,1,1,1,13,2021,2,2021,1,02,10
2021-02-10,Fully Electronic - All,Internet,IRS Tax,9267113469.97,1,3,3,14,2021,2,2021,1,02,10
2021-02-09,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,132007190.02,2,1,1,8,2021,2,2021,1,02,09
2021-02-09,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,142780.99,2,1,2,6,2021,2,2021,1,02,09
2021-02-09,Non-Electronic,Mail,IRS Tax,6385230.02,4,2,3,4,2021,2,2021,1,02,09
2021-02-09,Non-Electronic,Over-the-Counter (OTC),IRS Tax,17036595.24,4,1,3,5,2021,2,2021,1,02,09
2021-02-09,Electronic Settlement,Mail,Non-Tax,108557023.47,3,2,1,10,2021,2,2021,1,02,09
2021-02-09,Fully Electronic - All,Internet,IRS Non-Tax,80619.40,1,3,2,7,2021,2,2021,1,02,09
2021-02-09,Non-Electronic,Over-the-Counter (OTC),Non-Tax,7717804.79,4,1,1,2,2021,2,2021,1,02,09
2021-02-09,Fully Electronic - All,Bank,Non-Tax,1626496555.26,1,5,1,9,2021,2,2021,1,02,09
2021-02-09,Non-Electronic,Mail,Non-Tax,24.29,4,2,1,1,2021,2,2021,1,02,09
2021-02-09,Electronic Settlement,Mail,IRS Non-Tax,15392.52,3,2,2,3,2021,2,2021,1,02,09
2021-02-09,Electronic Settlement,Mail,IRS Tax,198425347.59,3,2,3,11,2021,2,2021,1,02,09
2021-02-09,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,164500365.06,2,1,3,12,2021,2,2021,1,02,09
2021-02-09,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,8842041.50,1,1,1,13,2021,2,2021,1,02,09
2021-02-09,Fully Electronic - All,Internet,Non-Tax,654933030.27,1,3,1,14,2021,2,2021,1,02,09
2021-02-09,Fully Electronic - All,Internet,IRS Tax,3006230021.44,1,3,3,15,2021,2,2021,1,02,09
2021-02-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,12750.00,2,1,2,3,2021,2,2021,1,02,08
2021-02-08,Fully Electronic - All,Bank,Non-Tax,1019176703.92,1,5,1,8,2021,2,2021,1,02,08
2021-02-08,Non-Electronic,Over-the-Counter (OTC),IRS Tax,26567812.06,4,1,3,5,2021,2,2021,1,02,08
2021-02-08,Electronic Settlement,Mail,Non-Tax,123601814.43,3,2,1,9,2021,2,2021,1,02,08
2021-02-08,Fully Electronic - All,Internet,IRS Non-Tax,563137.93,1,3,2,6,2021,2,2021,1,02,08
2021-02-08,Electronic Settlement,Mail,IRS Non-Tax,12847.40,3,2,2,2,2021,2,2021,1,02,08
2021-02-08,Non-Electronic,Over-the-Counter (OTC),Non-Tax,15922461.57,4,1,1,1,2021,2,2021,1,02,08
2021-02-08,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,99971119.74,2,1,1,7,2021,2,2021,1,02,08
2021-02-08,Fully Electronic - All,Bank,IRS Tax,213072.25,1,5,3,4,2021,2,2021,1,02,08
2021-02-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,239680163.23,2,1,3,10,2021,2,2021,1,02,08
2021-02-08,Electronic Settlement,Mail,IRS Tax,237600338.38,3,2,3,11,2021,2,2021,1,02,08
2021-02-08,Fully Electronic - All,Internet,Non-Tax,545213809.47,1,3,1,12,2021,2,2021,1,02,08
2021-02-08,Fully Electronic - All,Internet,IRS Tax,22461845928.17,1,3,3,13,2021,2,2021,1,02,08
2021-02-08,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,43795316.44,1,1,1,14,2021,2,2021,1,02,08
2021-02-05,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,92131425.76,2,1,1,7,2021,2,2021,1,02,05
2021-02-05,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,31749.94,2,1,2,4,2021,2,2021,1,02,05
2021-02-05,Non-Electronic,Over-the-Counter (OTC),IRS Tax,14061112.23,4,1,3,5,2021,2,2021,1,02,05
2021-02-05,Fully Electronic - All,Internet,IRS Non-Tax,377334.99,1,3,2,6,2021,2,2021,1,02,05
2021-02-05,Electronic Settlement,Mail,IRS Non-Tax,20625.22,3,2,2,3,2021,2,2021,1,02,05
2021-02-05,Non-Electronic,Over-the-Counter (OTC),Non-Tax,17931937.03,4,1,1,2,2021,2,2021,1,02,05
2021-02-05,Non-Electronic,Mail,Non-Tax,90.00,4,2,1,1,2021,2,2021,1,02,05
2021-02-05,Electronic Settlement,Mail,Non-Tax,87932223.83,3,2,1,9,2021,2,2021,1,02,05
2021-02-05,Fully Electronic - All,Bank,Non-Tax,1076812672.74,1,5,1,8,2021,2,2021,1,02,05
2021-02-05,Electronic Settlement,Mail,IRS Tax,299100631.59,3,2,3,10,2021,2,2021,1,02,05
2021-02-05,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,115600788.75,2,1,3,11,2021,2,2021,1,02,05
2021-02-05,Fully Electronic - All,Internet,Non-Tax,461144592.91,1,3,1,12,2021,2,2021,1,02,05
2021-02-05,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,13534754.02,1,1,1,13,2021,2,2021,1,02,05
2021-02-05,Fully Electronic - All,Internet,IRS Tax,8616548214.07,1,3,3,14,2021,2,2021,1,02,05
2021-02-04,Electronic Settlement,Mail,IRS Non-Tax,3755.50,3,2,2,3,2021,2,2021,1,02,04
2021-02-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,50260.00,2,1,2,4,2021,2,2021,1,02,04
2021-02-04,Fully Electronic - All,Bank,Non-Tax,1229229592.22,1,5,1,8,2021,2,2021,1,02,04
2021-02-04,Non-Electronic,Over-the-Counter (OTC),IRS Tax,19980636.21,4,1,3,5,2021,2,2021,1,02,04
2021-02-04,Electronic Settlement,Mail,Non-Tax,78954648.36,3,2,1,9,2021,2,2021,1,02,04
2021-02-04,Fully Electronic - All,Internet,IRS Non-Tax,269807.37,1,3,2,6,2021,2,2021,1,02,04
2021-02-04,Non-Electronic,Mail,Non-Tax,-317.33,4,2,1,1,2021,2,2021,1,02,04
2021-02-04,Non-Electronic,Over-the-Counter (OTC),Non-Tax,12845127.36,4,1,1,2,2021,2,2021,1,02,04
2021-02-04,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,78027194.70,2,1,1,7,2021,2,2021,1,02,04
2021-02-04,Electronic Settlement,Mail,IRS Tax,368965794.12,3,2,3,10,2021,2,2021,1,02,04
2021-02-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,129406242.04,2,1,3,11,2021,2,2021,1,02,04
2021-02-04,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,13029366.89,1,1,1,12,2021,2,2021,1,02,04
2021-02-04,Fully Electronic - All,Internet,Non-Tax,458641660.50,1,3,1,13,2021,2,2021,1,02,04
2021-02-04,Fully Electronic - All,Internet,IRS Tax,4010023095.42,1,3,3,14,2021,2,2021,1,02,04
2021-02-03,Fully Electronic - All,Internet,IRS Non-Tax,197598.99,1,3,2,5,2021,2,2021,1,02,03
2021-02-03,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,141137893.84,2,1,1,6,2021,2,2021,1,02,03
2021-02-03,Electronic Settlement,Mail,Non-Tax,131027041.06,3,2,1,8,2021,2,2021,1,02,03
2021-02-03,Electronic Settlement,Mail,IRS Tax,624525212.37,3,2,3,9,2021,2,2021,1,02,03
2021-02-03,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,234025720.08,2,1,3,10,2021,2,2021,1,02,03
2021-02-03,Non-Electronic,Over-the-Counter (OTC),Non-Tax,7421001.05,4,1,1,2,2021,2,2021,1,02,03
2021-02-03,Non-Electronic,Mail,Non-Tax,200.00,4,2,1,1,2021,2,2021,1,02,03
2021-02-03,Electronic Settlement,Mail,IRS Non-Tax,8702.88,3,2,2,3,2021,2,2021,1,02,03
2021-02-03,Non-Electronic,Over-the-Counter (OTC),IRS Tax,39754245.79,4,1,3,4,2021,2,2021,1,02,03
2021-02-03,Fully Electronic - All,Bank,Non-Tax,1974070943.89,1,5,1,7,2021,2,2021,1,02,03
2021-02-03,Fully Electronic - All,Internet,Non-Tax,481787424.85,1,3,1,11,2021,2,2021,1,02,03
2021-02-03,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,11879994.61,1,1,1,12,2021,2,2021,1,02,03
2021-02-03,Fully Electronic - All,Internet,IRS Tax,12792627591.53,1,3,3,13,2021,2,2021,1,02,03
2021-02-02,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,402110.69,2,1,2,4,2021,2,2021,1,02,02
2021-02-02,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,66959111.14,2,1,1,8,2021,2,2021,1,02,02
2021-02-02,Non-Electronic,Over-the-Counter (OTC),IRS Tax,17870960.72,4,1,3,6,2021,2,2021,1,02,02
2021-02-02,Electronic Settlement,Mail,Non-Tax,87694210.53,3,2,1,10,2021,2,2021,1,02,02
2021-02-02,Fully Electronic - All,Internet,IRS Non-Tax,336109.98,1,3,2,7,2021,2,2021,1,02,02
2021-02-02,Non-Electronic,Over-the-Counter (OTC),Non-Tax,14162389.30,4,1,1,2,2021,2,2021,1,02,02
2021-02-02,Non-Electronic,Mail,Non-Tax,2130.00,4,2,1,1,2021,2,2021,1,02,02
2021-02-02,Electronic Settlement,Mail,IRS Non-Tax,8725.33,3,2,2,3,2021,2,2021,1,02,02
2021-02-02,Fully Electronic - All,Bank,IRS Tax,7341.71,1,5,3,5,2021,2,2021,1,02,02
2021-02-02,Fully Electronic - All,Bank,Non-Tax,1326051088.45,1,5,1,9,2021,2,2021,1,02,02
2021-02-02,Electronic Settlement,Mail,IRS Tax,648481100.76,3,2,3,11,2021,2,2021,1,02,02
2021-02-02,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,130757565.05,2,1,3,12,2021,2,2021,1,02,02
2021-02-02,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,10061635.75,1,1,1,13,2021,2,2021,1,02,02
2021-02-02,Fully Electronic - All,Internet,Non-Tax,975135918.37,1,3,1,14,2021,2,2021,1,02,02
2021-02-02,Fully Electronic - All,Internet,IRS Tax,7502149993.82,1,3,3,15,2021,2,2021,1,02,02
2021-02-01,Fully Electronic - All,Internet,IRS Non-Tax,1518984.68,1,3,2,3,2021,2,2021,1,02,01
2021-02-01,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,117809104.51,2,1,1,4,2021,2,2021,1,02,01
2021-02-01,Fully Electronic - All,Bank,Non-Tax,3754645553.68,1,5,1,5,2021,2,2021,1,02,01
2021-02-01,Non-Electronic,Over-the-Counter (OTC),IRS Tax,33014934.37,4,1,3,2,2021,2,2021,1,02,01
2021-02-01,Electronic Settlement,Mail,Non-Tax,86956222.77,3,2,1,6,2021,2,2021,1,02,01
2021-02-01,Non-Electronic,Over-the-Counter (OTC),Non-Tax,29810348.79,4,1,1,1,2021,2,2021,1,02,01
2021-02-01,Electronic Settlement,Mail,IRS Tax,1074965048.95,3,2,3,8,2021,2,2021,1,02,01
2021-02-01,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,231014738.12,2,1,3,7,2021,2,2021,1,02,01
2021-02-01,Fully Electronic - All,Internet,Non-Tax,541646045.63,1,3,1,9,2021,2,2021,1,02,01
2021-02-01,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,46142300.00,1,1,1,10,2021,2,2021,1,02,01
2021-02-01,Fully Electronic - All,Internet,IRS Tax,39646544553.38,1,3,3,11,2021,2,2021,1,02,01
2021-01-29,Fully Electronic - All,Internet,IRS Non-Tax,578720.99,1,3,2,5,2021,2,2021,1,01,29
2021-01-29,Electronic Settlement,Mail,IRS Non-Tax,671.84,3,2,2,2,2021,2,2021,1,01,29
2021-01-29,Fully Electronic - All,Bank,Non-Tax,2845908895.89,1,5,1,6,2021,2,2021,1,01,29
2021-01-29,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,93047811.69,2,1,1,7,2021,2,2021,1,01,29
2021-01-29,Non-Electronic,Over-the-Counter (OTC),IRS Tax,33580029.18,4,1,3,4,2021,2,2021,1,01,29
2021-01-29,Electronic Settlement,Mail,Non-Tax,100745257.25,3,2,1,8,2021,2,2021,1,01,29
2021-01-29,Non-Electronic,Over-the-Counter (OTC),Non-Tax,15351155.60,4,1,1,1,2021,2,2021,1,01,29
2021-01-29,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,78849.74,2,1,2,3,2021,2,2021,1,01,29
2021-01-29,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,108601359.37,2,1,3,9,2021,2,2021,1,01,29
2021-01-29,Electronic Settlement,Mail,IRS Tax,1383971593.44,3,2,3,10,2021,2,2021,1,01,29
2021-01-29,Fully Electronic - All,Internet,Non-Tax,887926971.86,1,3,1,11,2021,2,2021,1,01,29
2021-01-29,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12177380.88,1,1,1,12,2021,2,2021,1,01,29
2021-01-29,Fully Electronic - All,Internet,IRS Tax,12013637447.94,1,3,3,13,2021,2,2021,1,01,29
2021-01-28,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,65110.00,2,1,2,2,2021,2,2021,1,01,28
2021-01-28,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,158737898.79,2,1,1,5,2021,2,2021,1,01,28
2021-01-28,Non-Electronic,Over-the-Counter (OTC),IRS Tax,11695348.20,4,1,3,3,2021,2,2021,1,01,28
2021-01-28,Non-Electronic,Over-the-Counter (OTC),Non-Tax,22935544.97,4,1,1,1,2021,2,2021,1,01,28
2021-01-28,Fully Electronic - All,Internet,IRS Non-Tax,428053.60,1,3,2,4,2021,2,2021,1,01,28
2021-01-28,Fully Electronic - All,Bank,Non-Tax,1936560613.21,1,5,1,6,2021,2,2021,1,01,28
2021-01-28,Electronic Settlement,Mail,Non-Tax,74563929.80,3,2,1,7,2021,2,2021,1,01,28
2021-01-28,Electronic Settlement,Mail,IRS Tax,3515047290.77,3,2,3,8,2021,2,2021,1,01,28
2021-01-28,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,212538643.39,2,1,3,9,2021,2,2021,1,01,28
2021-01-28,Fully Electronic - All,Internet,Non-Tax,494355553.21,1,3,1,10,2021,2,2021,1,01,28
2021-01-28,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12993330.40,1,1,1,11,2021,2,2021,1,01,28
2021-01-28,Fully Electronic - All,Internet,IRS Tax,3983125564.51,1,3,3,12,2021,2,2021,1,01,28
2021-01-27,Fully Electronic - All,Internet,IRS Non-Tax,524349.59,1,3,2,4,2021,2,2021,1,01,27
2021-01-27,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,113264282.17,2,1,1,5,2021,2,2021,1,01,27
2021-01-27,Fully Electronic - All,Bank,Non-Tax,838354726.40,1,5,1,6,2021,2,2021,1,01,27
2021-01-27,Non-Electronic,Over-the-Counter (OTC),Non-Tax,8111576.54,4,1,1,1,2021,2,2021,1,01,27
2021-01-27,Non-Electronic,Over-the-Counter (OTC),IRS Tax,11308468.30,4,1,3,3,2021,2,2021,1,01,27
2021-01-27,Electronic Settlement,Mail,IRS Non-Tax,567.96,3,2,2,2,2021,2,2021,1,01,27
2021-01-27,Electronic Settlement,Mail,Non-Tax,79838005.07,3,2,1,7,2021,2,2021,1,01,27
2021-01-27,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,310964463.31,2,1,3,8,2021,2,2021,1,01,27
2021-01-27,Electronic Settlement,Mail,IRS Tax,4755907896.39,3,2,3,9,2021,2,2021,1,01,27
2021-01-27,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,10862057.32,1,1,1,10,2021,2,2021,1,01,27
2021-01-27,Fully Electronic - All,Internet,Non-Tax,400221870.27,1,3,1,11,2021,2,2021,1,01,27
2021-01-27,Fully Electronic - All,Internet,IRS Tax,10916301268.77,1,3,3,12,2021,2,2021,1,01,27
2021-01-26,Electronic Settlement,Mail,IRS Non-Tax,269.33,3,2,2,3,2021,2,2021,1,01,26
2021-01-26,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,2137861.59,2,1,2,4,2021,2,2021,1,01,26
2021-01-26,Fully Electronic - All,Bank,Non-Tax,953123740.83,1,5,1,8,2021,2,2021,1,01,26
2021-01-26,Non-Electronic,Over-the-Counter (OTC),Non-Tax,15687837.27,4,1,1,2,2021,2,2021,1,01,26
2021-01-26,Non-Electronic,Over-the-Counter (OTC),IRS Tax,45681574.08,4,1,3,5,2021,2,2021,1,01,26
2021-01-26,Fully Electronic - All,Internet,IRS Non-Tax,1673666.09,1,3,2,6,2021,2,2021,1,01,26
2021-01-26,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,81722319.78,2,1,1,7,2021,2,2021,1,01,26
2021-01-26,Non-Electronic,Mail,Non-Tax,7559.19,4,2,1,1,2021,2,2021,1,01,26
2021-01-26,Electronic Settlement,Mail,Non-Tax,106829721.34,3,2,1,9,2021,2,2021,1,01,26
2021-01-26,Electronic Settlement,Mail,IRS Tax,4756124564.95,3,2,3,10,2021,2,2021,1,01,26
2021-01-26,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,164759633.30,2,1,3,11,2021,2,2021,1,01,26
2021-01-26,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,9066343.48,1,1,1,12,2021,2,2021,1,01,26
2021-01-26,Fully Electronic - All,Internet,Non-Tax,5346203478.95,1,3,1,13,2021,2,2021,1,01,26
2021-01-26,Fully Electronic - All,Internet,IRS Tax,5043002675.38,1,3,3,14,2021,2,2021,1,01,26
2021-01-25,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,84225165.04,2,1,1,6,2021,2,2021,1,01,25
2021-01-25,Fully Electronic - All,Bank,Non-Tax,1792473924.82,1,5,1,7,2021,2,2021,1,01,25
2021-01-25,Non-Electronic,Over-the-Counter (OTC),Non-Tax,14399024.80,4,1,1,2,2021,2,2021,1,01,25
2021-01-25,Fully Electronic - All,Internet,IRS Non-Tax,540540.89,1,3,2,5,2021,2,2021,1,01,25
2021-01-25,Non-Electronic,Over-the-Counter (OTC),IRS Tax,68470124.88,4,1,3,3,2021,2,2021,1,01,25
2021-01-25,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,16550.00,2,1,2,4,2021,2,2021,1,01,25
2021-01-25,Non-Electronic,Mail,Non-Tax,621.91,4,2,1,1,2021,2,2021,1,01,25
2021-01-25,Electronic Settlement,Mail,Non-Tax,112371403.76,3,2,1,8,2021,2,2021,1,01,25
2021-01-25,Electronic Settlement,Mail,IRS Tax,7256136335.03,3,2,3,9,2021,2,2021,1,01,25
2021-01-25,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,527011247.94,2,1,3,10,2021,2,2021,1,01,25
2021-01-25,Fully Electronic - All,Internet,Non-Tax,461448232.35,1,3,1,11,2021,2,2021,1,01,25
2021-01-25,Fully Electronic - All,Internet,IRS Tax,21745220970.26,1,3,3,12,2021,2,2021,1,01,25
2021-01-25,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,41191792.02,1,1,1,13,2021,2,2021,1,01,25
2021-01-22,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,122125755.90,2,1,1,6,2021,2,2021,1,01,22
2021-01-22,Non-Electronic,Over-the-Counter (OTC),Non-Tax,18118879.57,4,1,1,1,2021,2,2021,1,01,22
2021-01-22,Non-Electronic,Over-the-Counter (OTC),IRS Tax,21627384.07,4,1,3,4,2021,2,2021,1,01,22
2021-01-22,Electronic Settlement,Mail,Non-Tax,112072918.67,3,2,1,8,2021,2,2021,1,01,22
2021-01-22,Fully Electronic - All,Internet,IRS Non-Tax,545915.82,1,3,2,5,2021,2,2021,1,01,22
